OrderID,Customer_Age,Membership_Years,Items_In_Cart,Discount_Pct,Delivery_Distance_KM,Product_Category,Payment_Method,Is_Premium_Member,Season,Day_Of_Week,Transaction_Amount
ORD303281,59.0,5.9,4,8.8,4.6,Books,credit card,yes,Winter,Mon,48.02
ORD304169,18.0,7.4,14,18.0,12.4,Home & Kitchen,debit card,no,Monsoon,Mon,218.12
ORD301628,21.0,10.8,6,12.7,15.9,Beauty,debit card,no,Spring,Fri,71.8
ORD302438,39.0,11.1,5,28.9,0.5,Clothing,upi,no,Winter,Tue,89.33
ORD301149,22.0,6.4,1,39.0,2.3,Electronics,debit card,no,Spring,Sun,178.59
ORD301160,61.0,6.3,8,5.6,5.8,Home & Kitchen,credit card,no,Monsoon,Wed,140.38
ORD300256,32.0,3.1,14,26.4,2.2,Books,debit card,no,Summer,Tue,48.54
ORD302598,18.0,0.7,7,26.9,3.4,Home & Kitchen,credit card,no,Winter,Sun,85.4
ORD304525,35.0,10.3,4,31.6,10.055118434603502,Books,upi,yes,Summer,Sat,37.73
ORD301105,42.0,5.0,13,37.5,2.8,Home & Kitchen,credit card,no,Summer,Wed,129.89
ORD304199,26.0,3.6,1,9.5,33.8,Clothing,upi,no,Spring,Sun,47.28
ORD303407,54.0,9.7,10,18.4,24.9,Beauty,upi,no,Monsoon,Sun,64.69
ORD300557,56.0,9.9,12,6.7,0.3,Beauty,credit card,yes,Monsoon,Mon,106.77
ORD301850,37.0,5.2,7,20.1,11.7,Clothing,credit card,no,Spring,Wed,84.57
ORD302088,60.0,11.3,7,10.1,7.2,Electronics,credit card,yes,Winter,Thu,396.08
ORD302899,67.0,4.9,1,23.3,5.7,Clothing,debit card,no,Winter,Thu,48.51
ORD303220,63.0,11.1,13,12.0,29.2,Beauty,debit card,yes,Winter,Sun,131.79
ORD300261,60.0,10.9,11,14.4,14.7,Electronics,upi,yes,Spring,Wed,442.53
ORD304244,43.0,4.1,8,9.1,2.1,Beauty,wallet,no,Winter,Tue,92.37
ORD300627,32.0,1.5,13,11.8,2.4,Home & Kitchen,upi,yes,Monsoon,Mon,180.49
ORD301889,48.0,7.6,8,30.0,34.6,Electronics,debit card,no,Summer,Thu,301.56
ORD303042,25.0,4.5,3,29.0,15.5,Electronics,debit card,no,Monsoon,Thu,240.5
ORD302078,20.0,4.2,2,27.4,5.9,Electronics,credit card,no,Spring,Sun,204.87
ORD303585,64.0,0.1,1,29.2,18.2,Electronics,wallet,no,Summer,Sat,197.14
ORD301606,65.0,11.5,12,26.4,14.3,Beauty,upi,no,Winter,Tue,91.6
ORD301020,45.0,5.933483606557377,14,28.7,10.1,Home & Kitchen,credit card,no,Winter,Tue,191.31
ORD300608,33.0,1.7,6,24.9,31.9,Clothing,debit card,no,Spring,Fri,45.6
ORD301403,41.0,2.2,14,37.2,23.8,Clothing,upi,no,Summer,Sat,71.32
ORD303254,59.0,3.0,6,31.8,3.6,Toys,credit card,no,Summer,Sun,41.76
ORD302096,59.0,6.1,8,18.4,15.6,Clothing,wallet,no,Monsoon,Mon,90.03
ORD300209,41.0,3.8,11,6.3,22.3,Books,credit card,no,Monsoon,Sat,52.76
ORD303798,21.0,8.7,12,28.6,13.9,Home & Kitchen,debit card,yes,Spring,Fri,184.35
ORD303539,54.0,6.3,14,4.8,1.5,Books,credit card,no,Spring,Fri,66.27
ORD300153,52.0,6.1,1,30.9,10.4,Clothing,credit card,no,Spring,Tue,39.94
ORD301590,26.0,4.2,10,8.0,17.7,Books,debit card,no,Winter,Mon,36.23
ORD302442,47.0,1.0,4,12.9,31.4,Clothing,upi,yes,Monsoon,Sat,72.63
ORD301147,41.0,10.0,9,2.9,11.1,Toys,credit card,yes,Monsoon,Wed,132.65
ORD303427,50.0,8.8,14,33.6,11.6,Books,credit card,yes,Spring,Sat,55.03
ORD301967,32.0,2.8,6,20.2,8.5,Books,wallet,no,Monsoon,Sun,49.79
ORD303206,60.0,2.6,2,37.2,0.5,Home & Kitchen,credit card,yes,Spring,Mon,115.31
ORD302433,24.0,8.9,5,11.8,8.6,Home & Kitchen,upi,yes,Spring,Tue,167.78
ORD301633,65.0,6.9,2,5.1,13.2,Home & Kitchen,wallet,yes,Monsoon,Tue,141.53
ORD303292,33.0,2.8,12,25.2,46.3,Clothing,debit card,yes,Spring,Tue,81.82
ORD300597,47.0,10.5,14,22.1,10.9,Clothing,credit card,no,Monsoon,Mon,103.15
ORD303137,66.0,8.5,8,8.9,10.3,Electronics,wallet,yes,Summer,Mon,418.82
ORD301656,63.0,10.6,2,6.7,11.2,Beauty,upi,no,Monsoon,Wed,53.29
ORD304333,46.0,3.9,9,1.6,11.1,Clothing,credit card,no,Monsoon,Sat,104.93
ORD303297,38.0,6.4,12,29.3,10.1,Clothing,credit card,no,Spring,Mon,117.92
ORD301565,60.0,1.0,14,37.4,18.6,Electronics,wallet,yes,Spring,Tue,376.19
ORD301518,43.26208443809912,2.3,1,0.4,0.9,Home & Kitchen,credit card,no,Winter,Tue,73.01
ORD304248,53.0,8.6,4,37.5,0.4,Beauty,upi,no,Spring,Thu,80.45
ORD300225,30.0,9.9,6,31.1,12.4,Books,wallet,no,Spring,Thu,34.22
ORD302517,35.0,1.0,5,5.4,3.8,Sports,upi,no,Monsoon,Mon,133.03
ORD304237,34.0,1.4,3,37.4,21.5,Clothing,upi,no,Summer,Sun,40.17
ORD302393,67.0,7.3,14,34.5,0.2,Toys,credit card,no,Monsoon,Fri,47.84
ORD301760,18.0,8.2,3,0.6,6.2,Electronics,debit card,yes,Monsoon,Sat,318.93
ORD301360,20.0,8.1,1,31.3,25.9,Clothing,debit card,no,Summer,Thu,47.11
ORD303304,55.0,1.5,11,15.4,8.9,Home & Kitchen,upi,no,Monsoon,Wed,154.0
ORD302324,60.0,5.933483606557377,14,26.3,0.1,Clothing,upi,no,Winter,Fri,80.64
ORD303558,23.0,3.2,5,9.5,2.0,Clothing,debit card,no,Winter,Wed,63.55
ORD304321,25.0,9.6,14,7.4,10.055118434603502,Home & Kitchen,upi,no,Monsoon,Wed,232.55
ORD301833,25.0,2.4,9,32.0,13.1,Electronics,credit card,no,Spring,Mon,341.91
ORD303661,18.0,5.6,7,10.9,1.2,Home & Kitchen,credit card,yes,Winter,Tue,162.42
ORD302009,44.0,0.4,9,8.4,2.3,Clothing,debit card,yes,Summer,Sat,86.23
ORD303657,66.0,4.1,5,15.0,20.6,Clothing,upi,yes,Monsoon,Thu,61.82
ORD303857,57.0,1.0,11,33.3,4.0,Books,debit card,yes,Spring,Fri,51.04
ORD300693,58.0,8.3,12,28.2,3.1,Electronics,credit card,yes,Monsoon,Tue,426.34
ORD304575,30.0,7.7,10,28.4,8.0,Clothing,debit card,no,Summer,Sun,64.33
ORD302612,69.0,9.4,6,18.9,9.5,Clothing,upi,no,Spring,Mon,64.12
ORD301186,43.26208443809912,11.2,5,18.0,2.5,Home & Kitchen,upi,no,Spring,Fri,123.23
ORD301369,34.0,7.4,13,35.1,8.5,Toys,credit card,yes,Winter,Fri,82.21
ORD301907,59.0,2.4,5,3.9,2.4,Clothing,upi,no,Summer,Thu,45.05
ORD304088,24.0,7.9,11,7.0,8.1,Beauty,credit card,no,Winter,Thu,112.78
ORD302477,49.0,7.8,8,17.7,0.1,Clothing,credit card,no,Winter,Sun,77.87
ORD300016,61.0,0.7,8,14.8,6.1,Home & Kitchen,debit card,no,Winter,Thu,130.59
ORD302514,56.0,8.1,12,16.2,7.5,Clothing,credit card,no,Monsoon,Thu,92.82
ORD304657,41.0,1.6,14,21.9,3.2,Electronics,upi,yes,Monsoon,Sun,465.65
ORD302205,63.0,5.933483606557377,14,10.7,35.5,Electronics,wallet,no,Monsoon,Sat,535.04
ORD303595,58.0,5.933483606557377,11,25.7,5.2,Sports,debit card,no,Spring,Sun,96.19
ORD301486,41.0,2.7,14,7.2,7.4,Sports,debit card,no,Spring,Tue,164.3
ORD301676,42.0,2.1,12,20.0,5.4,Clothing,credit card,no,Summer,Sat,101.83
ORD302353,29.0,10.2,1,26.6,0.5,Toys,wallet,no,Spring,Sun,87.8
ORD300656,64.0,10.2,9,25.2,8.3,Sports,credit card,yes,Spring,Sat,123.48
ORD301571,18.0,8.0,10,22.8,9.4,Clothing,upi,no,Monsoon,Sat,85.44
ORD301737,29.0,10.0,8,32.0,30.4,Books,credit card,no,Summer,Sat,41.49
ORD303855,68.0,7.1,1,20.2,5.8,Clothing,debit card,yes,Monsoon,Sat,80.07
ORD302846,38.0,10.8,3,25.9,2.9,Clothing,wallet,no,Summer,Tue,77.94
ORD302980,29.0,1.7,1,15.8,10.055118434603502,Home & Kitchen,debit card,no,Summer,Sat,75.59
ORD300618,37.0,10.4,1,38.9,9.1,Clothing,credit card,no,Summer,Sun,87.14
ORD302847,40.0,9.1,7,9.5,2.6,Beauty,upi,no,Spring,Wed,93.49
ORD304448,66.0,2.6,12,33.3,0.0,Sports,credit card,yes,Summer,Thu,113.08
ORD300867,20.0,3.9,13,1.7,39.1,Beauty,upi,no,Spring,Wed,92.94
ORD302507,49.0,9.4,3,24.0,3.2,Clothing,debit card,yes,Summer,Fri,53.54
ORD302110,49.0,3.7,11,8.1,3.3,Clothing,wallet,yes,Winter,Thu,109.04
ORD300457,20.0,11.9,5,6.5,2.5,Clothing,wallet,no,Summer,Wed,115.4
ORD304221,49.0,1.8,14,7.0,1.8,Books,upi,no,Monsoon,Tue,54.75
ORD300790,51.0,5.2,10,4.7,12.9,Home & Kitchen,credit card,yes,Spring,Wed,181.19
ORD304301,37.0,3.3,2,37.9,12.3,Sports,upi,no,Winter,Thu,52.42
ORD303607,43.0,2.5,13,13.0,36.2,Home & Kitchen,upi,no,Monsoon,Thu,141.64
ORD303822,62.0,7.8,4,34.5,0.0,Clothing,wallet,no,Monsoon,Sun,63.48
ORD302260,39.0,5.2,3,1.3,12.8,Beauty,debit card,no,Spring,Sun,83.54
ORD304620,27.0,4.9,9,38.6,10.055118434603502,Clothing,credit card,no,Spring,Thu,70.22
ORD302808,47.0,5.933483606557377,2,12.1,11.0,Home & Kitchen,upi,no,Spring,Thu,101.94
ORD303518,50.0,4.3,10,27.8,5.7,Books,upi,no,Winter,Tue,56.54
ORD300733,42.0,10.3,6,30.5,13.6,Clothing,upi,no,Summer,Sat,43.65
ORD304898,34.0,3.1,3,18.4,10.055118434603502,Clothing,debit card,yes,Spring,Tue,58.2
ORD303958,68.0,0.9,3,38.8,1.4,Sports,credit card,no,Monsoon,Thu,83.56
ORD302133,61.0,7.8,5,18.0,1.0,Books,debit card,yes,Spring,Thu,50.32
ORD301944,23.0,11.3,10,38.6,3.5,Home & Kitchen,credit card,no,Winter,Mon,118.34
ORD302279,67.0,6.6,1,23.1,5.5,Home & Kitchen,upi,no,Summer,Fri,52.48
ORD300659,33.0,11.3,3,38.9,5.3,Beauty,upi,no,Summer,Wed,48.79
ORD302430,41.0,3.2,1,38.6,1.9,Clothing,wallet,no,Monsoon,Fri,14.8
ORD303751,32.0,8.2,7,8.1,3.6,Electronics,wallet,no,Winter,Thu,376.91
ORD302528,67.0,7.0,6,0.4,8.1,Home & Kitchen,upi,yes,Summer,Mon,188.67
ORD304694,38.0,11.0,12,18.5,3.3,Sports,upi,no,Monsoon,Fri,141.21
ORD300642,25.0,4.4,3,14.8,24.9,Clothing,credit card,no,Spring,Tue,88.55
ORD300168,59.0,4.7,1,17.3,12.2,Books,debit card,yes,Winter,Mon,21.56
ORD301517,36.0,1.8,7,36.9,0.9,Beauty,credit card,no,Summer,Fri,58.06
ORD301800,47.0,11.9,2,13.9,3.4,Electronics,wallet,no,Winter,Wed,263.68
ORD303394,43.26208443809912,11.8,9,17.6,10.9,Clothing,wallet,no,Monsoon,Wed,65.89
ORD301917,57.0,2.7,2,32.7,8.4,Clothing,upi,no,Spring,Thu,27.32
ORD300272,22.0,5.933483606557377,2,26.4,0.5,Toys,wallet,yes,Winter,Wed,64.61
ORD302468,47.0,1.2,2,6.1,5.2,Clothing,debit card,no,Monsoon,Sun,62.63
ORD304777,62.0,2.4,1,34.6,2.6,Clothing,credit card,no,Summer,Sat,46.22
ORD301066,26.0,8.1,6,10.6,1.8,Home & Kitchen,upi,no,Monsoon,Wed,187.47
ORD300494,66.0,9.9,9,18.5,17.5,Clothing,wallet,yes,Summer,Sun,112.44
ORD301912,47.0,11.1,9,33.4,2.7,Electronics,wallet,no,Winter,Fri,305.71
ORD303646,35.0,4.5,12,34.2,0.4,Electronics,wallet,yes,Monsoon,Fri,397.4
ORD300038,53.0,5.933483606557377,5,32.9,13.3,Electronics,upi,no,Summer,Wed,271.68
ORD300306,30.0,5.5,1,25.3,0.9,Clothing,credit card,no,Winter,Sun,65.43
ORD303740,60.0,7.7,2,29.2,7.9,Sports,wallet,yes,Winter,Sun,85.83
ORD304102,21.0,8.2,4,37.5,24.5,Beauty,wallet,no,Summer,Sun,56.48
ORD303152,58.0,10.6,5,33.2,2.7,Home & Kitchen,credit card,no,Summer,Fri,128.28
ORD302829,24.0,0.1,11,9.6,0.4,Sports,credit card,no,Monsoon,Mon,125.87
ORD300781,63.0,4.2,1,28.6,6.1,Home & Kitchen,credit card,no,Monsoon,Mon,72.11
ORD300534,41.0,0.8,4,31.5,21.6,Home & Kitchen,credit card,no,Spring,Sun,65.53
ORD300583,20.0,5.3,1,15.3,8.2,Beauty,debit card,no,Monsoon,Thu,24.28
ORD304143,55.0,3.7,1,23.7,9.6,Books,upi,yes,Summer,Thu,42.42
ORD303796,41.0,1.5,5,30.3,0.3,Books,upi,yes,Spring,Fri,40.07
ORD304839,18.0,4.4,13,35.8,0.8,Sports,credit card,no,Summer,Fri,101.01
ORD304945,39.0,4.1,13,27.3,14.6,Books,credit card,yes,Monsoon,Thu,46.99
ORD302861,19.0,3.7,3,26.8,3.1,Home & Kitchen,upi,yes,Summer,Mon,111.51
ORD300316,30.0,11.5,4,34.6,1.6,Clothing,debit card,no,Winter,Tue,113.66
ORD302197,67.0,0.2,6,36.4,8.5,Electronics,upi,no,Spring,Sat,246.65
ORD302564,49.0,6.0,5,27.7,21.1,Electronics,wallet,no,Monsoon,Fri,271.59
ORD304865,51.0,7.0,4,29.0,0.7,Clothing,credit card,yes,Winter,Fri,74.2
ORD304836,43.0,7.9,7,7.3,17.5,Beauty,debit card,no,Spring,Sat,84.04
ORD301794,25.0,8.6,3,25.4,32.4,Clothing,wallet,no,Summer,Mon,66.73
ORD304706,29.0,8.2,9,1.4,19.1,Home & Kitchen,credit card,yes,Spring,Sun,196.86
ORD304290,36.0,0.0,4,4.2,2.3,Toys,upi,yes,Winter,Thu,65.12
ORD300271,58.0,1.6,5,2.4,14.1,Electronics,debit card,yes,Spring,Tue,343.15
ORD300548,61.0,8.6,10,27.7,7.0,Clothing,credit card,yes,Monsoon,Thu,152.45
ORD301692,21.0,8.5,14,20.299269776876265,2.0,Home & Kitchen,debit card,yes,Spring,Mon,212.59
ORD303525,38.0,7.7,8,4.7,0.3,Home & Kitchen,upi,no,Winter,Sat,156.61
ORD303012,50.0,11.3,10,32.5,2.2,Books,credit card,no,Summer,Wed,79.76
ORD304847,65.0,10.8,14,37.4,0.5,Clothing,upi,yes,Spring,Thu,117.88
ORD302390,60.0,7.4,11,28.7,28.4,Home & Kitchen,debit card,no,Winter,Wed,1530.36
ORD303876,30.0,3.3,3,17.5,13.0,Sports,credit card,no,Spring,Mon,83.14
ORD300894,41.0,5.933483606557377,11,20.299269776876265,3.3,Sports,credit card,yes,Monsoon,Fri,161.43
ORD301999,50.0,9.0,12,26.4,24.8,Electronics,credit card,no,Winter,Thu,436.16
ORD302122,41.0,6.0,12,19.3,4.7,Electronics,upi,no,Spring,Sun,474.12
ORD304157,22.0,7.0,1,36.0,20.2,Beauty,wallet,yes,Summer,Sat,56.28
ORD301247,19.0,3.4,8,9.3,6.3,Beauty,wallet,no,Monsoon,Tue,73.3
ORD301259,66.0,3.0,10,26.1,1.0,Beauty,debit card,no,Spring,Fri,80.28
ORD300809,31.0,4.7,3,17.5,8.3,Toys,credit card,yes,Winter,Sat,80.94
ORD301049,57.0,2.5,11,32.1,10.055118434603502,Electronics,debit card,no,Summer,Wed,380.84
ORD301878,53.0,4.7,5,39.9,10.055118434603502,Clothing,credit card,no,Monsoon,Wed,64.88
ORD302879,54.0,0.9,5,18.1,8.8,Beauty,credit card,no,Monsoon,Wed,54.33
ORD300107,21.0,10.5,6,35.7,4.9,Clothing,wallet,no,Summer,Fri,65.05
ORD300673,69.0,9.9,13,18.1,7.8,Clothing,upi,no,Spring,Thu,85.56
ORD304519,22.0,2.5,6,30.1,2.4,Sports,credit card,yes,Summer,Thu,66.18
ORD304346,54.0,5.1,2,6.9,5.0,Toys,wallet,no,Spring,Sun,59.57
ORD301532,34.0,1.0,7,36.1,10.055118434603502,Beauty,credit card,no,Winter,Fri,69.32
ORD301855,28.0,4.8,11,8.9,3.9,Electronics,wallet,no,Spring,Mon,475.43
ORD300211,25.0,1.4,8,9.6,1.8,Clothing,wallet,no,Winter,Wed,82.09
ORD303147,40.0,8.2,1,27.1,7.0,Beauty,credit card,yes,Monsoon,Sun,88.87
ORD302256,64.0,0.4,8,13.6,4.7,Clothing,upi,no,Summer,Thu,77.22
ORD302105,68.0,9.4,6,30.4,2.7,Clothing,credit card,no,Winter,Wed,87.24
ORD303268,57.0,1.0,13,13.1,5.6,Beauty,upi,yes,Winter,Sat,89.28
ORD304820,39.0,10.3,14,30.2,25.8,Clothing,debit card,no,Winter,Fri,78.67
ORD301973,52.0,5.0,6,30.2,0.6,Home & Kitchen,debit card,no,Summer,Thu,147.8
ORD301501,21.0,8.0,6,31.1,15.6,Sports,wallet,no,Winter,Tue,42.41
ORD304182,40.0,10.7,4,37.7,21.5,Electronics,credit card,yes,Spring,Thu,254.28
ORD300646,19.0,3.9,12,20.9,19.1,Electronics,credit card,no,Winter,Tue,450.74
ORD303633,24.0,11.7,12,25.3,22.0,Electronics,credit card,no,Summer,Sun,411.62
ORD300771,46.0,2.2,5,33.4,16.6,Books,credit card,no,Monsoon,Sun,24.57
ORD300703,44.0,3.1,3,5.9,2.8,Clothing,debit card,yes,Spring,Mon,90.83
ORD303587,52.0,6.0,9,37.5,6.5,Books,upi,no,Spring,Thu,28.78
ORD301249,28.0,3.9,11,29.1,0.5,Electronics,debit card,yes,Monsoon,Sat,395.68
ORD302472,55.0,7.5,9,7.0,5.7,Clothing,debit card,no,Winter,Sun,108.24
ORD301860,53.0,1.5,11,26.2,10.055118434603502,Home & Kitchen,credit card,no,Monsoon,Sat,148.7
ORD300709,61.0,8.7,11,14.7,15.5,Electronics,debit card,no,Winter,Sun,429.27
ORD302672,50.0,9.6,5,16.7,21.2,Books,wallet,no,Monsoon,Fri,26.29
ORD301461,40.0,8.1,12,8.5,68.1,Clothing,debit card,yes,Spring,Sun,79.98
ORD301484,42.0,1.0,1,0.7,12.7,Beauty,wallet,no,Winter,Fri,46.34
ORD302545,43.0,4.5,5,21.6,5.8,Toys,credit card,no,Spring,Wed,54.75
ORD300230,36.0,0.4,10,4.0,1.2,Sports,wallet,no,Summer,Fri,121.54
ORD301356,29.0,6.1,3,31.9,19.2,Clothing,upi,no,Summer,Tue,33.7
ORD303011,35.0,2.6,13,13.0,27.6,Electronics,credit card,yes,Monsoon,Sun,490.14
ORD300851,57.0,3.6,8,34.1,15.3,Beauty,credit card,no,Winter,Tue,47.77
ORD301004,47.0,6.2,14,26.0,0.6,Clothing,credit card,no,Spring,Mon,115.11
ORD301996,45.0,2.4,4,28.9,13.2,Electronics,wallet,no,Spring,Mon,260.26
ORD301834,46.0,4.9,2,5.2,22.4,Electronics,wallet,no,Monsoon,Thu,276.05
ORD303973,28.0,0.2,2,18.2,13.2,Books,wallet,no,Winter,Wed,53.83
ORD301316,43.26208443809912,4.6,9,24.8,4.8,Beauty,upi,yes,Monsoon,Sat,45.21
ORD303327,27.0,0.4,9,34.5,2.0,Beauty,wallet,yes,Monsoon,Sun,27.5
ORD301623,32.0,7.8,10,31.2,6.9,Books,credit card,yes,Spring,Sat,77.09
ORD301480,43.26208443809912,1.0,4,28.7,8.9,Sports,credit card,yes,Spring,Thu,85.83
ORD303833,57.0,9.9,4,15.3,4.1,Sports,credit card,no,Winter,Fri,88.39
ORD301278,60.0,3.3,12,34.8,5.9,Sports,upi,no,Monsoon,Thu,93.67
ORD303080,40.0,4.8,14,17.9,5.4,Clothing,credit card,yes,Spring,Tue,129.29
ORD301823,30.0,5.4,2,11.3,4.1,Toys,credit card,yes,Spring,Fri,76.2
ORD301053,61.0,5.5,6,19.8,14.1,Electronics,upi,no,Spring,Sat,306.39
ORD304145,22.0,3.2,1,35.3,6.4,Electronics,wallet,yes,Winter,Sat,181.06
ORD300475,44.0,5.5,9,15.8,4.7,Home & Kitchen,wallet,no,Summer,Mon,201.16
ORD302282,40.0,9.2,1,21.3,2.8,Home & Kitchen,debit card,yes,Summer,Mon,99.41
ORD303711,41.0,3.5,11,15.6,11.6,Sports,wallet,no,Winter,Sat,128.62
ORD303146,53.0,10.6,4,16.6,0.6,Beauty,credit card,no,Summer,Fri,79.03
ORD300335,30.0,2.0,9,17.5,7.2,Sports,credit card,no,Winter,Wed,110.72
ORD302617,62.0,4.4,12,8.1,7.4,Home & Kitchen,upi,no,Summer,Fri,203.36
ORD303662,47.0,2.0,5,3.0,25.9,Books,upi,no,Spring,Sun,19.86
ORD300088,51.0,6.5,6,32.0,8.3,Beauty,debit card,yes,Monsoon,Fri,95.69
ORD300874,42.0,6.7,4,1.7,11.8,Sports,upi,no,Monsoon,Sun,84.42
ORD300543,56.0,9.4,3,20.299269776876265,5.3,Sports,credit card,no,Monsoon,Fri,93.27
ORD303000,63.0,9.0,13,18.2,12.6,Electronics,debit card,yes,Spring,Wed,465.4
ORD302760,58.0,1.7,6,19.8,14.8,Electronics,credit card,no,Monsoon,Thu,343.03
ORD304519,22.0,2.5,6,30.1,2.4,Sports,credit card,yes,Summer,Thu,66.18
ORD301880,19.0,6.0,7,18.4,1.5,Clothing,credit card,no,Spring,Sat,66.11
ORD304948,45.0,7.7,3,15.6,10.8,Beauty,debit card,no,Spring,Sun,60.74
ORD300926,65.0,10.1,10,7.4,18.6,Toys,wallet,no,Spring,Sat,81.16
ORD300319,49.0,1.9,14,38.4,0.9,Sports,debit card,no,Spring,Sun,111.52
ORD300878,37.0,11.8,2,1.4,32.5,Sports,upi,no,Monsoon,Wed,103.46
ORD303994,49.0,9.6,5,1.8,11.9,Books,upi,no,Monsoon,Mon,56.01
ORD303246,45.0,2.8,5,27.7,8.4,Electronics,credit card,no,Monsoon,Sun,268.91
ORD303078,20.0,10.9,2,16.6,16.4,Sports,upi,no,Monsoon,Wed,75.47
ORD303761,63.0,4.9,4,1.2,5.5,Clothing,credit card,yes,Winter,Mon,114.9
ORD304660,30.0,4.4,12,17.9,4.6,Clothing,debit card,no,Summer,Sun,113.96
ORD304234,66.0,1.7,14,30.5,0.2,Clothing,credit card,no,Summer,Thu,103.66
ORD301618,69.0,1.9,4,39.2,5.2,Books,credit card,no,Spring,Thu,27.8
ORD303726,23.0,3.9,8,6.2,15.1,Toys,credit card,no,Spring,Sat,69.56
ORD304903,48.0,6.6,12,26.0,13.0,Electronics,upi,no,Winter,Wed,405.55
ORD301045,46.0,7.0,14,25.5,33.3,Home & Kitchen,upi,no,Summer,Mon,156.47
ORD301750,33.0,2.3,4,24.6,8.4,Sports,debit card,no,Monsoon,Wed,100.5
ORD303878,43.26208443809912,2.7,13,38.5,5.4,Home & Kitchen,upi,no,Spring,Tue,156.68
ORD303917,43.26208443809912,2.5,1,17.7,1.6,Clothing,credit card,yes,Monsoon,Thu,49.05
ORD301043,21.0,1.0,1,9.2,1.3,Home & Kitchen,credit card,no,Winter,Tue,82.73
ORD303010,55.0,1.2,1,17.6,1.0,Sports,debit card,no,Monsoon,Wed,58.79
ORD303290,67.0,10.2,14,23.0,13.0,Electronics,debit card,yes,Monsoon,Sat,507.41
ORD302064,54.0,3.9,5,5.7,19.4,Clothing,upi,no,Winter,Sun,64.49
ORD302964,45.0,4.5,10,36.4,41.3,Beauty,wallet,no,Summer,Thu,53.27
ORD300641,57.0,9.5,2,24.0,14.9,Clothing,credit card,no,Summer,Tue,45.57
ORD300137,28.0,4.5,2,38.6,6.7,Toys,wallet,no,Winter,Fri,49.62
ORD300880,53.0,5.6,5,29.6,1.4,Sports,credit card,no,Monsoon,Sun,69.88
ORD301976,45.0,2.3,12,4.8,1.7,Toys,debit card,yes,Monsoon,Mon,90.12
ORD301581,41.0,11.6,7,33.0,7.6,Toys,credit card,yes,Summer,Sun,82.16
ORD301097,29.0,3.9,4,21.8,17.2,Home & Kitchen,credit card,no,Winter,Sun,95.17
ORD304725,65.0,3.2,2,20.299269776876265,1.0,Clothing,credit card,no,Summer,Thu,77.78
ORD301392,68.0,11.8,4,30.3,56.2,Home & Kitchen,credit card,no,Winter,Mon,89.51
ORD302083,54.0,11.8,1,1.8,5.3,Home & Kitchen,upi,no,Spring,Wed,114.55
ORD301266,68.0,5.933483606557377,12,3.3,9.3,Sports,upi,no,Winter,Fri,179.75
ORD304231,36.0,3.9,10,34.8,0.2,Toys,credit card,no,Monsoon,Mon,56.76
ORD302574,49.0,7.4,7,24.4,0.2,Toys,upi,no,Winter,Thu,113.45
ORD302135,24.0,5.933483606557377,8,21.2,33.7,Clothing,credit card,no,Monsoon,Mon,50.98
ORD301503,61.0,6.5,11,23.1,4.4,Clothing,wallet,yes,Winter,Mon,103.4
ORD303367,40.0,7.3,1,4.8,26.9,Beauty,debit card,no,Spring,Thu,28.03
ORD303729,43.0,0.9,8,20.9,25.7,Clothing,credit card,yes,Spring,Mon,76.11
ORD300148,21.0,2.9,4,39.4,5.0,Clothing,credit card,no,Summer,Mon,49.62
ORD300303,18.0,8.9,7,23.5,0.5,Electronics,credit card,no,Spring,Wed,356.06
ORD301924,36.0,9.1,11,15.6,10.055118434603502,Toys,credit card,no,Spring,Tue,80.87
ORD304824,51.0,6.9,10,11.1,1.6,Electronics,credit card,no,Summer,Tue,442.37
ORD302637,58.0,11.3,8,36.0,10.055118434603502,Toys,wallet,no,Summer,Tue,59.97
ORD301904,32.0,0.8,11,24.5,6.1,Beauty,wallet,no,Winter,Sun,45.55
ORD304715,28.0,6.4,7,1.0,1.8,Home & Kitchen,upi,yes,Winter,Tue,215.38
ORD304294,47.0,11.3,1,38.9,3.4,Books,debit card,no,Summer,Mon,75.29
ORD303842,62.0,6.0,5,12.0,7.7,Toys,credit card,yes,Monsoon,Mon,76.91
ORD304486,49.0,4.6,14,28.9,7.2,Clothing,upi,no,Monsoon,Fri,82.89
ORD301768,36.0,1.1,4,33.4,5.1,Home & Kitchen,credit card,no,Winter,Sun,60.36
ORD302875,54.0,11.1,8,18.6,15.5,Clothing,upi,no,Winter,Wed,84.49
ORD302240,64.0,2.0,14,35.8,11.3,Home & Kitchen,wallet,no,Monsoon,Sun,146.08
ORD301383,46.0,8.7,9,20.4,7.1,Clothing,wallet,no,Monsoon,Mon,109.96
ORD300483,57.0,6.2,12,9.6,1.5,Home & Kitchen,wallet,no,Winter,Sun,187.85
ORD301280,67.0,2.4,14,17.8,1.5,Beauty,credit card,no,Summer,Thu,71.49
ORD303680,48.0,7.9,2,33.1,24.3,Clothing,debit card,yes,Winter,Mon,29.49
ORD300791,62.0,8.4,10,6.2,2.0,Electronics,credit card,no,Monsoon,Mon,480.1
ORD301201,23.0,10.2,11,24.7,12.2,Electronics,debit card,yes,Spring,Sun,420.42
ORD303912,18.0,10.5,5,19.1,18.6,Toys,debit card,yes,Winter,Wed,79.13
ORD302362,32.0,2.8,8,12.6,21.5,Home & Kitchen,wallet,yes,Winter,Thu,133.21
